chr27	865600	892100	68	0.00000002
chr27	892100	895000	83	0.00000042
chr27	895000	920000	68	0.00000002
chr27	920000	920500	83	0.00000042
chr27	920500	934700	68	0.00000002
chr27	934700	936000	83	0.00000042
chr27	936000	949500	68	0.00000002
chr27	949500	955400	58	0.00000001
chr27	955400	962700	56	0.00000001
chr27	962700	969700	54	0.00000001
chr27	969700	975800	52	0.00000001
chr27	975800	981300	50	0.00000001
chr27	981300	981700	48	0.00000001
chr27	981700	986600	47	0.00000001
chr27	986600	994900	45	0.00000001
chr27	994900	1013100	43	0.00000001
chr27	1013100	1070300	41	0.00000000
chr27	1070300	1072100	54	0.00000001
chr27	1072100	1074600	56	0.00000001
chr27	1074600	1081500	68	0.00000002
chr27	1081500	1082400	83	0.00000042
chr27	1082400	1088000	68	0.00000002
chr27	1088000	1090300	56	0.00000001
chr27	1090300	1113900	41	0.00000000
chr27	1113900	1161400	39	0.00000000
chr27	1161400	1189700	41	0.00000000
chr27	1189700	1199400	43	0.00000001
chr27	1199400	1204000	45	0.00000001
chr27	1204000	1206600	47	0.00000001
chr27	1206600	1209900	50	0.00000001
chr27	1209900	1214500	52	0.00000001
chr27	1214500	1220100	54	0.00000001
chr27	1220100	1226200	56	0.00000001
chr27	1226200	1228200	58	0.00000001
chr27	1228200	1235100	68	0.00000002
chr27	1235100	1236500	83	0.00000042
chr27	1236500	1244700	68	0.00000002
chr27	1244700	1268500	58	0.00000001
chr27	1268500	1269000	60	0.00000001
chr27	1269000	1279100	68	0.00000002
chr27	1279100	1279200	83	0.00000042
chr27	1279200	1319200	68	0.00000002
chr27	1319200	1329400	83	0.00000042
chr27	1329400	1345100	68	0.00000002
chr27	1345100	1353800	58	0.00000001
chr27	1353800	1379000	56	0.00000001
chr27	1379000	1383700	58	0.00000001
chr27	1383700	1389700	68	0.00000002
chr27	1389700	1390500	83	0.00000042
chr27	1390500	1396500	68	0.00000002
chr27	1396500	1399400	58	0.00000001
chr27	1399400	1438000	56	0.00000001
chr27	1438000	1439200	58	0.00000001
chr27	1439200	1445100	68	0.00000002
chr27	1445100	1445200	83	0.00000042
chr27	1445200	1451000	68	0.00000002
chr27	1451000	1455500	56	0.00000001
chr27	1455500	1460500	54	0.00000001
chr27	1460500	1464600	52	0.00000001
chr27	1464600	1467000	50	0.00000001
chr27	1467000	1468000	47	0.00000001
chr27	1468000	1470600	45	0.00000001
chr27	1470600	1476500	43	0.00000001
chr27	1476500	1489700	41	0.00000000
chr27	1489700	1536600	39	0.00000000
chr27	1536600	1550700	37	0.00000000
chr27	1550700	1600200	39	0.00000000
chr27	1600200	1610500	41	0.00000000
chr27	1610500	1613900	43	0.00000001
chr27	1613900	1614800	45	0.00000001
chr27	1614800	1617100	50	0.00000001
chr27	1617100	1622300	52	0.00000001
chr27	1622300	1629500	54	0.00000001
chr27	1629500	1637500	56	0.00000001
chr27	1637500	1645100	58	0.00000001
chr27	1645100	1645800	60	0.00000001
chr27	1645800	1675700	68	0.00000002
chr27	1675700	1683700	83	0.00000042
chr27	1683700	1717400	68	0.00000002
chr27	1717400	1718000	83	0.00000042
chr27	1718000	1724200	68	0.00000002
chr27	1724200	1724700	83	0.00000042
chr27	1724700	1739100	68	0.00000002
chr27	1739100	1762400	60	0.00000001
chr27	1762400	1775600	68	0.00000002
chr27	1775600	1778800	83	0.00000042
chr27	1778800	1782400	68	0.00000002
chr27	1782400	1786600	83	0.00000042
chr27	1786600	1862200	68	0.00000002
chr27	1862200	1883500	60	0.00000001
chr27	1883500	1900800	68	0.00000002
chr27	1900800	1911800	83	0.00000042
chr27	1911800	1915700	68	0.00000002
chr27	1915700	1917100	83	0.00000042
chr27	1917100	1922800	68	0.00000002
chr27	1922800	1923600	83	0.00000042
chr27	1923600	1941900	68	0.00000002
chr27	1941900	1946700	58	0.00000001
chr27	1946700	1952000	56	0.00000001
chr27	1952000	1956900	54	0.00000001
chr27	1956900	1960800	52	0.00000001
chr27	1960800	1964100	50	0.00000001
chr27	1964100	1968000	47	0.00000001
chr27	1968000	1977700	45	0.00000001
chr27	1977700	2032200	43	0.00000001
chr27	2032200	2043500	45	0.00000001
chr27	2043500	2048600	47	0.00000001
chr27	2048600	2049200	48	0.00000001
chr27	2049200	2053500	50	0.00000001
chr27	2053500	2058400	52	0.00000001
chr27	2058400	2064400	54	0.00000001
chr27	2064400	2070900	56	0.00000001
chr27	2070900	2075600	58	0.00000001
chr27	2075600	2131400	68	0.00000002
chr27	2131400	2147000	83	0.00000042
chr27	2147000	2180900	68	0.00000002
chr27	2180900	2181400	83	0.00000042
chr27	2181400	2189900	68	0.00000002
chr27	2189900	2192600	58	0.00000001
chr27	2192600	2198300	56	0.00000001
chr27	2198300	2204200	54	0.00000001
chr27	2204200	2210300	52	0.00000001
chr27	2210300	2216600	50	0.00000001
chr27	2216600	2217500	49	0.00000001
chr27	2217500	2219700	48	0.00000001
chr27	2219700	2231400	47	0.00000001
chr27	2231400	2265800	45	0.00000001
chr27	2265800	2276300	47	0.00000001
chr27	2276300	2277600	48	0.00000001
chr27	2277600	2277700	49	0.00000001
chr27	2277700	2283100	50	0.00000001
chr27	2283100	2288000	52	0.00000001
chr27	2288000	2293100	54	0.00000001
chr27	2293100	2298300	56	0.00000001
chr27	2298300	2301600	58	0.00000001
chr27	2301600	2319200	68	0.00000002
chr27	2319200	2342000	83	0.00000042
chr27	2342000	2357400	68	0.00000002
chr27	2357400	2360300	58	0.00000001
chr27	2360300	2366800	56	0.00000001
chr27	2366800	2376900	54	0.00000001
chr27	2376900	2412700	52	0.00000001
chr27	2412700	2422800	54	0.00000001
chr27	2422800	2429400	56	0.00000001
chr27	2429400	2430500	58	0.00000001
chr27	2430500	2436700	68	0.00000002
chr27	2436700	2437200	83	0.00000042
chr27	2437200	2444500	68	0.00000002
chr27	2444500	2465900	58	0.00000001
chr27	2465900	2477300	68	0.00000002
chr27	2477300	2478700	83	0.00000042
chr27	2478700	2490600	68	0.00000002
chr27	2490600	2492900	58	0.00000001
chr27	2492900	2500000	56	0.00000001
chr27	2500000	2507000	54	0.00000001
chr27	2507000	2514600	52	0.00000001
chr27	2514600	2524500	50	0.00000001
chr27	2524500	2525800	49	0.00000001
chr27	2525800	2530000	48	0.00000001
chr27	2530000	2555900	47	0.00000001
chr27	2555900	2559800	48	0.00000001
chr27	2559800	2560600	49	0.00000001
chr27	2560600	2569900	50	0.00000001
chr27	2569900	2576800	52	0.00000001
chr27	2576800	2582800	54	0.00000001
chr27	2582800	2587300	56	0.00000001
chr27	2587300	2592800	68	0.00000002
chr27	2592800	2593000	83	0.00000042
chr27	2593000	2598300	68	0.00000002
chr27	2598300	2606800	56	0.00000001
chr27	2606800	2635800	54	0.00000001
chr27	2635800	2644500	56	0.00000001
chr27	2644500	2651300	68	0.00000002
chr27	2651300	2653400	83	0.00000042
chr27	2653400	2659100	68	0.00000002
chr27	2659100	2662600	56	0.00000001
chr27	2662600	2666800	54	0.00000001
chr27	2666800	2669500	52	0.00000001
chr27	2669500	2673100	43	0.00000001
chr27	2673100	2684900	41	0.00000000
chr27	2684900	2724100	39	0.00000000
chr27	2724100	2762400	37	0.00000000
chr27	2762400	2798900	39	0.00000000
chr27	2798900	2807900	41	0.00000000
chr27	2807900	2809500	43	0.00000001
chr27	2809500	2809900	50	0.00000001
chr27	2809900	2813500	52	0.00000001
chr27	2813500	2818600	54	0.00000001
chr27	2818600	2823900	56	0.00000001
chr27	2823900	2827500	58	0.00000001
chr27	2827500	2842400	68	0.00000002
chr27	2842400	2854700	83	0.00000042
chr27	2854700	2903800	68	0.00000002
chr27	2903800	2911400	83	0.00000042
chr27	2911400	2918300	68	0.00000002
chr27	2918300	2918600	69	0.00000003
chr27	2918600	2929800	83	0.00000042
chr27	2929800	2946400	68	0.00000002
chr27	2946400	2949500	58	0.00000001
chr27	2949500	2957000	56	0.00000001
chr27	2957000	2969100	54	0.00000001
chr27	2969100	2995500	52	0.00000001
chr27	2995500	3007800	54	0.00000001
chr27	3007800	3015700	56	0.00000001
chr27	3015700	3020700	58	0.00000001
chr27	3020700	3032900	68	0.00000002
chr27	3032900	3033400	83	0.00000042
chr27	3033400	3053900	68	0.00000002
chr27	3053900	3059200	58	0.00000001
chr27	3059200	3066000	56	0.00000001
chr27	3066000	3072500	54	0.00000001
chr27	3072500	3077800	52	0.00000001
chr27	3077800	3081900	50	0.00000001
chr27	3081900	3086100	47	0.00000001
chr27	3086100	3095100	45	0.00000001
chr27	3095100	3159800	43	0.00000001
chr27	3159800	3168300	45	0.00000001
chr27	3168300	3171900	47	0.00000001
chr27	3171900	3175500	50	0.00000001
chr27	3175500	3180000	52	0.00000001
chr27	3180000	3185400	54	0.00000001
chr27	3185400	3191000	56	0.00000001
chr27	3191000	3194000	58	0.00000001
chr27	3194000	3208200	68	0.00000002
chr27	3208200	3219200	83	0.00000042
chr27	3219200	3238600	68	0.00000002
chr27	3238600	3245900	60	0.00000001
chr27	3245900	3263900	68	0.00000002
chr27	3263900	3271200	83	0.00000042
chr27	3271200	3287600	68	0.00000002
chr27	3287600	3317000	58	0.00000001
chr27	3317000	3323700	68	0.00000002
chr27	3323700	3323800	83	0.00000042
chr27	3323800	3332300	68	0.00000002
chr27	3332300	3333600	60	0.00000001
chr27	3333600	3345800	58	0.00000001
chr27	3345800	3350600	60	0.00000001
chr27	3350600	3367100	68	0.00000002
chr27	3367100	3374000	83	0.00000042
chr27	3374000	3391600	68	0.00000002
chr27	3391600	3400100	83	0.00000042
chr27	3400100	3425500	68	0.00000002
chr27	3425500	3425600	83	0.00000042
chr27	3425600	3459000	68	0.00000002
chr27	3459000	3471100	83	0.00000042
chr27	3471100	3487800	68	0.00000002
chr27	3487800	3497500	83	0.00000042
chr27	3497500	3515100	68	0.00000002
chr27	3515100	3517000	60	0.00000001
chr27	3517000	3540600	58	0.00000001
chr27	3540600	3541800	60	0.00000001
chr27	3541800	3557100	68	0.00000002
chr27	3557100	3578400	83	0.00000042
chr27	3578400	3584600	68	0.00000002
chr27	3584600	3585200	83	0.00000042
chr27	3585200	3601200	68	0.00000002
chr27	3601200	3606300	58	0.00000001
chr27	3606300	3613000	56	0.00000001
chr27	3613000	3621300	54	0.00000001
chr27	3621300	3631300	52	0.00000001
chr27	3631300	3646600	50	0.00000001
chr27	3646600	3651800	49	0.00000001
chr27	3651800	3659500	48	0.00000001
chr27	3659500	3662800	49	0.00000001
chr27	3662800	3675900	50	0.00000001
chr27	3675900	3682300	52	0.00000001
chr27	3682300	3687100	54	0.00000001
chr27	3687100	3689300	56	0.00000001
chr27	3689300	3695000	68	0.00000002
chr27	3695000	3695300	83	0.00000042
chr27	3695300	3700500	68	0.00000002
chr27	3700500	3702600	56	0.00000001
chr27	3702600	3706700	54	0.00000001
chr27	3706700	3711100	52	0.00000001
chr27	3711100	3715500	50	0.00000001
chr27	3715500	3722200	47	0.00000001
chr27	3722200	3771000	45	0.00000001
chr27	3771000	3771300	47	0.00000001
chr27	3771300	3772800	50	0.00000001
chr27	3772800	3776000	52	0.00000001
chr27	3776000	3779500	54	0.00000001
chr27	3779500	3781000	56	0.00000001
chr27	3781000	3785100	68	0.00000002
chr27	3785100	3785600	83	0.00000042
chr27	3785600	3790300	68	0.00000002
chr27	3790300	3792900	56	0.00000001
chr27	3792900	3795700	54	0.00000001
chr27	3795700	3798000	43	0.00000001
chr27	3798000	3820700	41	0.00000000
chr27	3820700	3883900	39	0.00000000
chr27	3883900	3904800	41	0.00000000
chr27	3904800	3911400	43	0.00000001
chr27	3911400	3913900	45	0.00000001
chr27	3913900	3914600	47	0.00000001
chr27	3914600	3916900	50	0.00000001
chr27	3916900	3921000	52	0.00000001
chr27	3921000	3926100	54	0.00000001
chr27	3926100	3931500	56	0.00000001
chr27	3931500	3935000	58	0.00000001
chr27	3935000	3950200	68	0.00000002
chr27	3950200	3962000	83	0.00000042
chr27	3962000	3977700	68	0.00000002
chr27	3977700	3981900	58	0.00000001
chr27	3981900	3988400	56	0.00000001
chr27	3988400	3998300	54	0.00000001
chr27	3998300	4033400	52	0.00000001
chr27	4033400	4044900	54	0.00000001
chr27	4044900	4052700	56	0.00000001
chr27	4052700	4057000	58	0.00000001
chr27	4057000	4071600	68	0.00000002
chr27	4071600	4083100	60	0.00000001
chr27	4083100	4147300	68	0.00000002
chr27	4147300	4155200	83	0.00000042
chr27	4155200	4181600	68	0.00000002
chr27	4181600	4181700	60	0.00000001
chr27	4181700	4187400	58	0.00000001
chr27	4187400	4194300	56	0.00000001
chr27	4194300	4203300	54	0.00000001
chr27	4203300	4218400	52	0.00000001
chr27	4218400	4238700	50	0.00000001
chr27	4238700	4249900	52	0.00000001
chr27	4249900	4255900	54	0.00000001
chr27	4255900	4258800	56	0.00000001
chr27	4258800	4264600	68	0.00000002
chr27	4264600	4264900	83	0.00000042
chr27	4264900	4270700	68	0.00000002
chr27	4270700	4272800	56	0.00000001
chr27	4272800	4276100	54	0.00000001
chr27	4276100	4278700	52	0.00000001
chr27	4278700	4280300	50	0.00000001
chr27	4280300	4283800	47	0.00000001
chr27	4283800	4297100	45	0.00000001
chr27	4297100	4339500	43	0.00000001
chr27	4339500	4354300	45	0.00000001
chr27	4354300	4360400	47	0.00000001
chr27	4360400	4361500	48	0.00000001
chr27	4361500	4361800	49	0.00000001
chr27	4361800	4366500	50	0.00000001
chr27	4366500	4371600	52	0.00000001
chr27	4371600	4377000	54	0.00000001
chr27	4377000	4382500	56	0.00000001
chr27	4382500	4386700	58	0.00000001
chr27	4386700	4423500	68	0.00000002
chr27	4423500	4430100	83	0.00000042
chr27	4430100	4472100	68	0.00000002
chr27	4472100	4480200	83	0.00000042
chr27	4480200	4494300	68	0.00000002
chr27	4494300	4503400	58	0.00000001
chr27	4503400	4525700	56	0.00000001
chr27	4525700	4533300	58	0.00000001
chr27	4533300	4546000	68	0.00000002
chr27	4546000	4561700	58	0.00000001
chr27	4561700	4569700	68	0.00000002
chr27	4569700	4569800	83	0.00000042
chr27	4569800	4575400	68	0.00000002
chr27	4575400	4586900	58	0.00000001
chr27	4586900	4596400	56	0.00000001
chr27	4596400	4610700	58	0.00000001
chr27	4610700	4611100	60	0.00000001
chr27	4611100	4628700	68	0.00000002
chr27	4628700	4639600	83	0.00000042
chr27	4639600	4686600	68	0.00000002
chr27	4686600	4688400	83	0.00000042
chr27	4688400	4707400	68	0.00000002
chr27	4707400	4709100	83	0.00000042
chr27	4709100	4718600	68	0.00000002
chr27	4718600	4718700	83	0.00000042
chr27	4718700	4736800	68	0.00000002
chr27	4736800	4742600	58	0.00000001
chr27	4742600	4752900	56	0.00000001
chr27	4752900	4783000	54	0.00000001
chr27	4783000	4792200	56	0.00000001
chr27	4792200	4795600	58	0.00000001
chr27	4795600	4809300	68	0.00000002
chr27	4809300	4817200	83	0.00000042
chr27	4817200	4830700	68	0.00000002
chr27	4830700	4834000	58	0.00000001
chr27	4834000	4839500	56	0.00000001
chr27	4839500	4844900	54	0.00000001
chr27	4844900	4849200	52	0.00000001
chr27	4849200	4850900	50	0.00000001
chr27	4850900	4851300	43	0.00000001
chr27	4851300	4855200	41	0.00000000
chr27	4855200	4865900	39	0.00000000
chr27	4865900	4895800	37	0.00000000
chr27	4895800	4984200	35	0.00000000
chr27	4984200	5015300	37	0.00000000
chr27	5015300	5026300	39	0.00000000
chr27	5026300	5030500	41	0.00000000
chr27	5030500	5031600	43	0.00000001
chr27	5031600	5033900	50	0.00000001
chr27	5033900	5038700	52	0.00000001
chr27	5038700	5044500	54	0.00000001
chr27	5044500	5050400	56	0.00000001
chr27	5050400	5054300	58	0.00000001
chr27	5054300	5067900	68	0.00000002
chr27	5067900	5074000	83	0.00000042
chr27	5074000	5087500	68	0.00000002
chr27	5087500	5094600	58	0.00000001
chr27	5094600	5128100	56	0.00000001
chr27	5128100	5130100	58	0.00000001
chr27	5130100	5136700	68	0.00000002
chr27	5136700	5137000	83	0.00000042
chr27	5137000	5143200	68	0.00000002
chr27	5143200	5149300	56	0.00000001
chr27	5149300	5158500	54	0.00000001
chr27	5158500	5199000	52	0.00000001
chr27	5199000	5208600	54	0.00000001
chr27	5208600	5215400	56	0.00000001
chr27	5215400	5219500	58	0.00000001
chr27	5219500	5233300	68	0.00000002
chr27	5233300	5240100	83	0.00000042
chr27	5240100	5255200	68	0.00000002
chr27	5255200	5257600	60	0.00000001
chr27	5257600	5274400	58	0.00000001
chr27	5274400	5284200	68	0.00000002
chr27	5284200	5285600	83	0.00000042
chr27	5285600	5292800	68	0.00000002
chr27	5292800	5295000	58	0.00000001
chr27	5295000	5302700	56	0.00000001
chr27	5302700	5314800	54	0.00000001
chr27	5314800	5344300	52	0.00000001
chr27	5344300	5356400	54	0.00000001
chr27	5356400	5363900	56	0.00000001
chr27	5363900	5365500	58	0.00000001
chr27	5365500	5371200	68	0.00000002
chr27	5371200	5372300	83	0.00000042
chr27	5372300	5378500	68	0.00000002
chr27	5378500	5400800	58	0.00000001
chr27	5400800	5402600	60	0.00000001
chr27	5402600	5436600	68	0.00000002
chr27	5436600	5440200	60	0.00000001
chr27	5440200	5455400	58	0.00000001
chr27	5455400	5456600	60	0.00000001
chr27	5456600	5464900	68	0.00000002
chr27	5464900	5466500	83	0.00000042
chr27	5466500	5480000	68	0.00000002
chr27	5480000	5490500	58	0.00000001
chr27	5490500	5515800	56	0.00000001
chr27	5515800	5516200	54	0.00000001
chr27	5516200	5537600	83	0.00000042
chr27	5537600	5572500	52	0.00000001
chr27	5572500	5584700	54	0.00000001
chr27	5584700	5592500	56	0.00000001
chr27	5592500	5598200	58	0.00000001
chr27	5598200	5598400	60	0.00000001
chr27	5598400	5624700	68	0.00000002
chr27	5624700	5630600	83	0.00000042
chr27	5630600	5659200	68	0.00000002
chr27	5659200	5671000	83	0.00000042
chr27	5671000	5688800	68	0.00000002
chr27	5688800	5691900	58	0.00000001
chr27	5691900	5696900	56	0.00000001
chr27	5696900	5701600	54	0.00000001
chr27	5701600	5705000	52	0.00000001
chr27	5705000	5706600	50	0.00000001
chr27	5706600	5707200	47	0.00000001
chr27	5707200	5710400	45	0.00000001
chr27	5710400	5720500	43	0.00000001
chr27	5720500	5797800	41	0.00000000
chr27	5797800	5810200	43	0.00000001
chr27	5810200	5812900	45	0.00000001
chr27	5812900	5813600	52	0.00000001
chr27	5813600	5816600	54	0.00000001
chr27	5816600	5818200	56	0.00000001
chr27	5818200	5823400	68	0.00000002
chr27	5823400	5823900	83	0.00000042
chr27	5823900	5829500	68	0.00000002
chr27	5829500	5830900	56	0.00000001
chr27	5830900	5835000	54	0.00000001
chr27	5835000	5839900	52	0.00000001
chr27	5839900	5849800	50	0.00000001
chr27	5849800	5849900	49	0.00000001
chr27	5849900	5867800	48	0.00000001
chr27	5867800	5871500	49	0.00000001
chr27	5871500	5884800	50	0.00000001
chr27	5884800	5893500	52	0.00000001
chr27	5893500	5900200	54	0.00000001
chr27	5900200	5905700	56	0.00000001
chr27	5905700	5905900	58	0.00000001
chr27	5905900	5910700	68	0.00000002
chr27	5910700	5911300	83	0.00000042
chr27	5911300	5916600	68	0.00000002
chr27	5916600	5924900	58	0.00000001
chr27	5924900	5932100	56	0.00000001
chr27	5932100	5942800	58	0.00000001
chr27	5942800	5950600	68	0.00000002
chr27	5950600	5952900	83	0.00000042
chr27	5952900	5961900	68	0.00000002
chr27	5961900	5965300	58	0.00000001
chr27	5965300	5999500	56	0.00000001
chr27	5999500	6005200	58	0.00000001
chr27	6005200	6018800	68	0.00000002
chr27	6018800	6026100	83	0.00000042
chr27	6026100	6039900	68	0.00000002
chr27	6039900	6042400	58	0.00000001
chr27	6042400	6047800	56	0.00000001
chr27	6047800	6054100	54	0.00000001
chr27	6054100	6061500	52	0.00000001
chr27	6061500	6071200	50	0.00000001
chr27	6071200	6073000	49	0.00000001
chr27	6073000	6077000	48	0.00000001
chr27	6077000	6103500	47	0.00000001
chr27	6103500	6105200	48	0.00000001
chr27	6105200	6112700	50	0.00000001
chr27	6112700	6117700	52	0.00000001
chr27	6117700	6122000	54	0.00000001
chr27	6122000	6124700	56	0.00000001
chr27	6124700	6130100	68	0.00000002
chr27	6130100	6130600	83	0.00000042
chr27	6130600	6137400	68	0.00000002
chr27	6137400	6142200	56	0.00000001
chr27	6142200	6146500	54	0.00000001
chr27	6146500	6149600	33	0.00000000
chr27	6149600	6160000	31	0.00000000
chr27	6160000	6170900	29	0.00000000
chr27	6170900	6462700	23	0.00000000
chr27	6462700	6464100	27	0.00000000
chr27	6464100	6480300	29	0.00000000
chr27	6480300	6492800	31	0.00000000
chr27	6492800	6493300	33	0.00000000
chr27	6493300	6493500	56	0.00000001
chr27	6493500	6499200	68	0.00000002
chr27	6499200	6499500	83	0.00000042
chr27	6499500	6504600	68	0.00000002
chr27	6504600	6506500	56	0.00000001
chr27	6506500	6509900	54	0.00000001
chr27	6509900	6513100	52	0.00000001
chr27	6513100	6515600	50	0.00000001
chr27	6515600	6518100	47	0.00000001
chr27	6518100	6555600	45	0.00000001
chr27	6555600	6565100	47	0.00000001
chr27	6565100	6566500	48	0.00000001
chr27	6566500	6566800	49	0.00000001
chr27	6566800	6573200	50	0.00000001
chr27	6573200	6578800	52	0.00000001
chr27	6578800	6583900	54	0.00000001
chr27	6583900	6588700	56	0.00000001
chr27	6588700	6590500	58	0.00000001
chr27	6590500	6605300	68	0.00000002
chr27	6605300	6614400	83	0.00000042
chr27	6614400	6630700	68	0.00000002
chr27	6630700	6633300	58	0.00000001
chr27	6633300	6638300	56	0.00000001
chr27	6638300	6642400	54	0.00000001
chr27	6642400	6644500	52	0.00000001
chr27	6644500	6645300	43	0.00000001
chr27	6645300	6654700	41	0.00000000
chr27	6654700	6703100	39	0.00000000
chr27	6703100	6716600	37	0.00000000
chr27	6716600	6772800	39	0.00000000
chr27	6772800	6773800	41	0.00000000
chr27	6773800	6777000	68	0.00000002
chr27	6777000	6777200	83	0.00000042
chr27	6777200	6780600	68	0.00000002
chr27	6780600	6819300	41	0.00000000
chr27	6819300	6844100	43	0.00000001
chr27	6844100	6854000	45	0.00000001
chr27	6854000	6859400	47	0.00000001
chr27	6859400	6860300	48	0.00000001
chr27	6860300	6860400	49	0.00000001
chr27	6860400	6865500	50	0.00000001
chr27	6865500	6870700	52	0.00000001
chr27	6870700	6876100	54	0.00000001
chr27	6876100	6881200	56	0.00000001
chr27	6881200	6883200	58	0.00000001
chr27	6883200	6888900	68	0.00000002
chr27	6888900	6889300	83	0.00000042
chr27	6889300	6900400	68	0.00000002
chr27	6900400	6905300	60	0.00000001
chr27	6905300	6925800	68	0.00000002
chr27	6925800	6936900	58	0.00000001
chr27	6936900	6949400	56	0.00000001
chr27	6949400	6956000	58	0.00000001
chr27	6956000	6962000	68	0.00000002
chr27	6962000	6962800	83	0.00000042
chr27	6962800	6968100	68	0.00000002
chr27	6968100	6972900	56	0.00000001
chr27	6972900	6978000	54	0.00000001
chr27	6978000	6983500	52	0.00000001
chr27	6983500	6989800	50	0.00000001
chr27	6989800	6990900	49	0.00000001
chr27	6990900	6993600	48	0.00000001
chr27	6993600	7010500	47	0.00000001
chr27	7010500	7027500	45	0.00000001
chr27	7027500	7044200	47	0.00000001
chr27	7044200	7046600	48	0.00000001
chr27	7046600	7047400	49	0.00000001
chr27	7047400	7053400	50	0.00000001
chr27	7053400	7058400	52	0.00000001
chr27	7058400	7063300	54	0.00000001
chr27	7063300	7068000	56	0.00000001
chr27	7068000	7069200	58	0.00000001
chr27	7069200	7084800	68	0.00000002
chr27	7084800	7097300	58	0.00000001
chr27	7097300	7107700	68	0.00000002
chr27	7107700	7108000	83	0.00000042
chr27	7108000	7115000	68	0.00000002
chr27	7115000	7116100	58	0.00000001
chr27	7116100	7121800	56	0.00000001
chr27	7121800	7129600	54	0.00000001
chr27	7129600	7143500	52	0.00000001
chr27	7143500	7162500	50	0.00000001
chr27	7162500	7173200	52	0.00000001
chr27	7173200	7178500	54	0.00000001
chr27	7178500	7179700	56	0.00000001
chr27	7179700	7183300	68	0.00000002
chr27	7183300	7183600	83	0.00000042
chr27	7183600	7187500	68	0.00000002
chr27	7187500	7188100	56	0.00000001
chr27	7188100	7191300	54	0.00000001
chr27	7191300	7193700	52	0.00000001
chr27	7193700	7195000	50	0.00000001
chr27	7195000	7197100	47	0.00000001
chr27	7197100	7205300	45	0.00000001
chr27	7205300	7279700	43	0.00000001
chr27	7279700	7287600	45	0.00000001
chr27	7287600	7287700	47	0.00000001
chr27	7287700	7288900	52	0.00000001
chr27	7288900	7291200	54	0.00000001
chr27	7291200	7291300	56	0.00000001
chr27	7291300	7295500	68	0.00000002
chr27	7295500	7295600	83	0.00000042
chr27	7295600	7300100	68	0.00000002
chr27	7300100	7303200	54	0.00000001
chr27	7303200	7306500	52	0.00000001
chr27	7306500	7311200	50	0.00000001
